country,region,year,population,income_per_person,life_expectancy
Albania,europe,2014,2890000,11000,78
Albania,europe,2015,2890000,11400,78.1
Albania,europe,2016,2880000,11800,78.2
Albania,europe,2017,2880000,12300,78.3
Albania,europe,2018,2880000,12700,78.5
Albania,europe,2019,2880000,13200,78.6
Albania,europe,2020,2870000,13800,78.7
Albania,europe,2021,2870000,14400,78.8
United Arab Emirates,asia,1799,40200,99,30.7
United Arab Emirates,asia,1800,40200,1000,30.7
United Arab Emirates,asia,1801,40200,1010,30.7
United Arab Emirates,asia,1802,40200,1010,30.7
United Arab Emirates,asia,1803,40200,1010,30.7
United Arab Emirates,asia,1804,40200,1020,30.7
United Arab Emirates,asia,1805,40200,1020,30.7
United Arab Emirates,asia,1806,40200,1020,30.7
United Arab Emirates,asia,1807,40200,1030,30.7
United Arab Emirates,asia,1808,40200,1030,30.7
United Arab Emirates,asia,1809,40200,1040,30.7
United Arab Emirates,asia,1810,40200,1040,30.7
United Arab Emirates,asia,1811,40200,1040,30.7
United Arab Emirates,asia,1812,40200,1050,30.7
United Arab Emirates,asia,1813,40200,1050,30.7
United Arab Emirates,asia,1814,40200,1060,30.7
United Arab Emirates,asia,1815,40200,1060,30.7
United Arab Emirates,asia,1816,40200,1060,30.7
United Arab Emirates,asia,1817,40200,1070,30.7
United Arab Emirates,asia,1818,40200,1070,30.7
United Arab Emirates,asia,1819,40200,1080,30.7
United Arab Emirates,asia,1820,40200,1080,30.7
United Arab Emirates,asia,1821,40200,1080,30.7
United Arab Emirates,asia,1822,40200,1090,30.7
United Arab Emirates,asia,1823,40200,1090,30.7
United Arab Emirates,asia,1824,40200,1100,30.7
United Arab Emirates,asia,1825,40200,1100,30.7
United Arab Emirates,asia,1826,40200,1100,30.7
United Arab Emirates,asia,1827,40200,1110,30.7
United Arab Emirates,asia,1828,40200,1110,30.7
United Arab Emirates,asia,1829,40200,1120,30.7
United Arab Emirates,asia,1830,40200,1120,30.7
United Arab Emirates,asia,1831,40200,1120,30.7
United Arab Emirates,asia,1832,40200,1130,30.7
United Arab Emirates,asia,1833,40200,1130,30.7
United Arab Emirates,asia,1834,40200,1140,30.7
United Arab Emirates,asia,1835,40200,1140,30.7
United Arab Emirates,asia,1836,40200,1150,30.7
United Arab Emirates,asia,1837,40200,1150,30.7
United Arab Emirates,asia,1838,40200,1150,30.7
United Arab Emirates,asia,1839,40200,1160,30.7
United Arab Emirates,asia,1840,40200,1160,30.7
United Arab Emirates,asia,1841,40200,1170,30.7
United Arab Emirates,asia,1842,40200,1170,30.7
United Arab Emirates,asia,1843,40200,1180,30.7
United Arab Emirates,asia,1844,40200,1180,30.7
United Arab Emirates,asia,1845,40200,1190,30.7
United Arab Emirates,asia,1846,40200,1190,30.7
United Arab Emirates,asia,1847,40200,1190,30.7
United Arab Emirates,asia,1848,40200,1200,30.7
United Arab Emirates,asia,1849,40200,1200,30.7
United Arab Emirates,asia,1850,40100,1210,30.7
United Arab Emirates,asia,1851,40100,1210,30.7
United Arab Emirates,asia,1852,40100,1220,30.7
United Arab Emirates,asia,1853,40000,1220,30.7
United Arab Emirates,asia,1854,40000,1230,30.7
United Arab Emirates,asia,1855,40000,1230,30.7
United Arab Emirates,asia,1856,40000,1230,30.7
United Arab Emirates,asia,1857,39900,1240,30.7
United Arab Emirates,asia,1858,39900,1240,30.7
United Arab Emirates,asia,1859,39900,1250,30.7
United Arab Emirates,asia,1860,39900,1250,30.7
United Arab Emirates,asia,1861,39800,1260,30.7
United Arab Emirates,asia,1862,39800,1260,30.7
United Arab Emirates,asia,1863,39800,1270,30.7
United Arab Emirates,asia,1864,39800,1270,30.7
United Arab Emirates,asia,1865,39700,1280,30.7
United Arab Emirates,asia,1866,39700,1280,30.7
United Arab Emirates,asia,1867,39700,1290,30.7
United Arab Emirates,asia,1868,39700,1290,30.7
United Arab Emirates,asia,1869,39800,1300,30.7
United Arab Emirates,asia,1870,39900,1320,30.7
United Arab Emirates,asia,1871,40100,1330,30.7
United Arab Emirates,asia,1872,40300,1350,30.7
United Arab Emirates,asia,1873,40500,1370,30.7
United Arab Emirates,asia,1874,40700,1390,30.8
United Arab Emirates,asia,1875,40900,1410,30.8
United Arab Emirates,asia,1876,41100,1430,30.8
United Arab Emirates,asia,1877,41400,1460,30.8
United Arab Emirates,asia,1878,41600,1480,30.8
United Arab Emirates,asia,1879,41800,1500,30.8
United Arab Emirates,asia,1880,42000,1520,30.8
United Arab Emirates,asia,1881,42200,1540,30.8
United Arab Emirates,asia,1882,42500,1560,30.9
United Arab Emirates,asia,1883,42700,1590,30.9
United Arab Emirates,asia,1884,42900,1610,30.9
United Arab Emirates,asia,1885,43100,1630,30.9
United Arab Emirates,asia,1886,43400,1660,30.9
United Arab Emirates,asia,1887,43600,1680,30.9
United Arab Emirates,asia,1888,43800,1710,30.9
United Arab Emirates,asia,1889,44100,1730,30.9
United Arab Emirates,asia,1890,44300,1760,30.9
United Arab Emirates,asia,1891,44500,1780,30.9
United Arab Emirates,asia,1892,44800,1810,31
United Arab Emirates,asia,1893,45000,1830,31
United Arab Emirates,asia,1894,45300,1860,31
United Arab Emirates,asia,1895,45500,1890,31
United Arab Emirates,asia,1896,45700,1920,31
United Arab Emirates,asia,1897,46000,1940,31
United Arab Emirates,asia,1898,46200,1970,31
United Arab Emirates,asia,1899,46500,2000,31
United Arab Emirates,asia,1900,46700,2030,31.1
United Arab Emirates,asia,1901,47000,2060,31.1
United Arab Emirates,asia,1902,47200,2090,31.1
United Arab Emirates,asia,1903,47500,2120,31.1
United Arab Emirates,asia,1904,47700,2150,31.1
United Arab Emirates,asia,1905,48000,2180,31.1
United Arab Emirates,asia,1906,48200,2210,31.1
United Arab Emirates,asia,1907,48500,2250,31.1
United Arab Emirates,asia,1908,48800,2280,31.1
United Arab Emirates,asia,1909,49100,2310,31.1
United Arab Emirates,asia,1910,49400,2350,31.2
United Arab Emirates,asia,1911,49800,2380,31.2
United Arab Emirates,asia,1912,50200,2420,31.2
United Arab Emirates,asia,1913,50500,2300,31.2
United Arab Emirates,asia,1914,50900,2190,31.2
United Arab Emirates,asia,1915,51300,2080,31.2
United Arab Emirates,asia,1916,51700,1980,31.2
United Arab Emirates,asia,1917,52200,1890,25.9
United Arab Emirates,asia,1918,52600,1990,31.3
United Arab Emirates,asia,1919,53100,2090,31.3
United Arab Emirates,asia,1920,53500,2200,31.3
United Arab Emirates,asia,1921,54000,2320,31.3
United Arab Emirates,asia,1922,54400,2310,31.3
United Arab Emirates,asia,1923,54900,2290,31.3
United Arab Emirates,asia,1924,55400,2270,31.3
United Arab Emirates,asia,1925,55800,2220,31.3
United Arab Emirates,asia,1926,56300,2180,31.3
United Arab Emirates,asia,1927,56800,2130,31.4
United Arab Emirates,asia,1928,57300,1970,31.4
United Arab Emirates,asia,1929,57800,1830,31.4
United Arab Emirates,asia,1930,58200,1700,31.4
United Arab Emirates,asia,1931,58700,1570,31.4
United Arab Emirates,asia,1932,59200,1460,31.4
United Arab Emirates,asia,1933,59700,1350,31.4
United Arab Emirates,asia,1934,60300,1330,31.4
United Arab Emirates,asia,1935,60800,1310,31.4
United Arab Emirates,asia,1936,61300,1290,31.4
United Arab Emirates,asia,1937,61800,1270,31.5
United Arab Emirates,asia,1938,62300,1250,31.5
United Arab Emirates,asia,1939,62900,1230,31.5
United Arab Emirates,asia,1940,63400,1220,31.5
United Arab Emirates,asia,1941,63900,1200,31.5
United Arab Emirates,asia,1942,64500,1180,31.5
United Arab Emirates,asia,1943,65000,1160,31.5
United Arab Emirates,asia,1944,65600,1170,31.5
United Arab Emirates,asia,1945,66100,1180,33.8
United Arab Emirates,asia,1946,66700,1180,36
United Arab Emirates,asia,1947,67300,1190,38.2
United Arab Emirates,asia,1948,68200,1200,40.4
United Arab Emirates,asia,1949,69600,1210,42.6
United Arab Emirates,asia,1950,67500,1220,43.3
United Arab Emirates,asia,1951,69200,1220,44.5
United Arab Emirates,asia,1952,72800,1230,45.8
United Arab Emirates,asia,1953,76500,1240,47
United Arab Emirates,asia,1954,79600,1240,48.2
United Arab Emirates,asia,1955,81600,1250,49.4
United Arab Emirates,asia,1956,83000,1260,50.6
United Arab Emirates,asia,1957,84400,1410,51.7
United Arab Emirates,asia,1958,87200,1580,52.8
United Arab Emirates,asia,1959,92400,1770,53.9
United Arab Emirates,asia,1960,101000,1970,55
United Arab Emirates,asia,1961,112000,2200,56.1
United Arab Emirates,asia,1962,125000,2860,57.2
United Arab Emirates,asia,1963,138000,4870,58.3
United Arab Emirates,asia,1964,150000,8290,59.3
United Arab Emirates,asia,1965,160000,14100,60.3
United Arab Emirates,asia,1966,170000,24000,61.3
United Arab Emirates,asia,1967,183000,28800,62.2
United Arab Emirates,asia,1968,203000,34700,63.1
United Arab Emirates,asia,1969,235000,41700,63.9
United Arab Emirates,asia,1970,277000,40400,64.9
United Arab Emirates,asia,1971,331000,38800,65.4
United Arab Emirates,asia,1972,395000,59500,65.9
United Arab Emirates,asia,1973,467000,146000,66.4
United Arab Emirates,asia,1974,548000,164000,66.9
United Arab Emirates,asia,1975,638000,161000,67.4
United Arab Emirates,asia,1976,735000,163000,67.9
United Arab Emirates,asia,1977,835000,140000,68.3
United Arab Emirates,asia,1978,932000,156000,68.8
United Arab Emirates,asia,1979,1020000,179000,69.3
United Arab Emirates,asia,1980,1100000,177000,69.8
United Arab Emirates,asia,1981,1160000,155000,70.2
United Arab Emirates,asia,1982,1230000,142000,70.3
United Arab Emirates,asia,1983,1290000,137000,70.7
United Arab Emirates,asia,1984,1370000,127000,70.9
United Arab Emirates,asia,1985,1450000,98000,71
United Arab Emirates,asia,1986,1530000,99100,71
United Arab Emirates,asia,1987,1630000,80900,71
United Arab Emirates,asia,1988,1730000,90100,71.1
United Arab Emirates,asia,1989,1830000,112000,71.2
United Arab Emirates,asia,1990,1940000,107000,71.5
United Arab Emirates,asia,1991,2049999.9999999998,104000,71.7
United Arab Emirates,asia,1992,2170000,99800,71.8
United Arab Emirates,asia,1993,2290000,101000,72
United Arab Emirates,asia,1994,2420000,102000,72.1
United Arab Emirates,asia,1995,2540000,103000,72.3
United Arab Emirates,asia,1996,2670000,106000,72.4
United Arab Emirates,asia,1997,2810000,101000,72.2
United Arab Emirates,asia,1998,2970000,98500,71.9
United Arab Emirates,asia,1999,3130000,103000,71.8
United Arab Emirates,asia,2000,3300000,99400,71.8
United Arab Emirates,asia,2001,3480000,96700,72.1
United Arab Emirates,asia,2002,3710000,98600,72
United Arab Emirates,asia,2003,4070000.0000000005,98500,72
United Arab Emirates,asia,2004,4590000,91600,72.5
United Arab Emirates,asia,2005,5300000,87100,72.6
United Arab Emirates,asia,2006,6170000,77200,72.6
United Arab Emirates,asia,2007,7090000,69400,72.8
United Arab Emirates,asia,2008,7920000,58800,72.9
United Arab Emirates,asia,2009,8550000,55400,72.9
United Arab Emirates,asia,2010,8950000,56600,72.9
United Arab Emirates,asia,2011,9140000,57900,72.9
United Arab Emirates,asia,2012,9200000,60400,73
United Arab Emirates,asia,2013,9210000,62900,73.1
United Arab Emirates,asia,2014,9260000,65800,73.1
United Arab Emirates,asia,2015,9360000,67000,73.2
United Arab Emirates,asia,2016,9490000,66700,73.3
United Arab Emirates,asia,2017,9630000,66600,73.5
United Arab Emirates,asia,2018,9770000,65700,73.6
United Arab Emirates,asia,2019,9890000,65300,73.8
United Arab Emirates,asia,2020,9990000,65099.99999999999,73.9
United Arab Emirates,asia,2021,10100000,64599.99999999999,74
Argentina,americas,1799,534000,1640,33.2
Argentina,americas,1800,520000,1640,33.2
Argentina,americas,1801,506000,1650,33.2
Argentina,americas,1802,492000,1650,33.2
Argentina,americas,1803,479000,1660,33.2
Argentina,americas,1804,466000,1660,33.2
Argentina,americas,1805,453000,1670,33.2
Argentina,americas,1806,441000,1680,33.2
Argentina,americas,1807,429000,1680,33.2
Argentina,americas,1808,417000,1690,33.2
Argentina,americas,1809,420000,1690,33.2
Argentina,americas,1810,422000,1700,33.2
Argentina,americas,1811,429000,1710,33.2
Argentina,americas,1812,441000,1710,33.2
Argentina,americas,1813,453000,1720,33.2
Argentina,americas,1814,466000,1720,33.2
Argentina,americas,1815,479000,1730,33.2
Argentina,americas,1816,492000,1740,33.2
Argentina,americas,1817,506000,1740,33.2
Argentina,americas,1818,519000,1750,33.2
Argentina,americas,1819,531000,1750,33.2
Argentina,americas,1820,542000,1770,33.2
Argentina,americas,1821,553000,1780,33.2
Argentina,americas,1822,562000,1790,33.2
Argentina,americas,1823,572000,1810,33.2
Argentina,americas,1824,582000,1820,33.2
Argentina,americas,1825,592000,1830,33.2
Argentina,americas,1826,602000,1850,33.2
Argentina,americas,1827,613000,1860,33.2
Argentina,americas,1828,624000,1880,33.2
Argentina,americas,1829,635000,1890,33.2
Argentina,americas,1830,647000,1910,33.2
Argentina,americas,1831,659000,1920,33.2
Argentina,americas,1832,672000,1930,33.2
Argentina,americas,1833,685000,1950,33.2
Argentina,americas,1834,698000,1960,33.2
Argentina,americas,1835,712000,1980,33.2
Argentina,americas,1836,725000,1990,33.2
Argentina,americas,1837,739000,2010,33.2
Argentina,americas,1838,756000,2020,33.2
Argentina,americas,1839,776000,2040,33.2
Argentina,americas,1840,800000,2050,33.2
Argentina,americas,1841,826000,2070,33.2
Argentina,americas,1842,857000,2090,33.2
Argentina,americas,1843,888000,2100,33.2
Argentina,americas,1844,920000,2120,33.2
Argentina,americas,1845,954000,2130,33.2
Argentina,americas,1846,989000,2150,33.2
Argentina,americas,1847,1030000,2170,33.2
Argentina,americas,1848,1060000,2180,33.2
Argentina,americas,1849,1090000,2200,33.2
Argentina,americas,1850,1120000,2220,33.2
Argentina,americas,1851,1140000,2230,33.2
Argentina,americas,1852,1160000,2250,33.2
Argentina,americas,1853,1180000,2270,33.2
Argentina,americas,1854,1200000,2290,33.2
Argentina,americas,1855,1220000,2310,33.2
Argentina,americas,1856,1240000,2320,33.2
Argentina,americas,1857,1260000,2340,33.2
Argentina,americas,1858,1290000,2360,33.2
Argentina,americas,1859,1320000,2380,33.2
Argentina,americas,1860,1350000,2400,33.2
Argentina,americas,1861,1390000,2420,33.2
Argentina,americas,1862,1440000,2440,33.2
Argentina,americas,1863,1480000,2460,33.2
Argentina,americas,1864,1530000,2480,33.2
Argentina,americas,1865,1580000,2500,33.2
Argentina,americas,1866,1630000,2520,33.2
Argentina,americas,1867,1680000,2540,33.2
Argentina,americas,1868,1740000,2560,33.2
Argentina,americas,1869,1790000,2580,33.2
Argentina,americas,1870,1850000,2630,33.2
Argentina,americas,1871,1910000,2690,33.2
Argentina,americas,1872,1970000,2750,33.2
Argentina,americas,1873,2029999.9999999998,2810,33.2
Argentina,americas,1874,2100000,2870,33.2
Argentina,americas,1875,2170000,2880,33.1
Argentina,americas,1876,2240000,3110,33.1
Argentina,americas,1877,2310000,2890,33.1
Argentina,americas,1878,2380000,2940,33.1
Argentina,americas,1879,2460000,2820,33.1
Argentina,americas,1880,2540000,2800,33
Argentina,americas,1881,2620000,3430,32.9
Argentina,americas,1882,2700000,3720,32.7
Argentina,americas,1883,2790000,3840,32.6
Argentina,americas,1884,2880000,4300,32.5
Argentina,americas,1885,2970000,4160,32.8
Argentina,americas,1886,3060000,4230,33.1
Argentina,americas,1887,3160000,4650,33.4
Argentina,americas,1888,3260000,4730,33.6
Argentina,americas,1889,3370000,4250,33.9
Argentina,americas,1890,3480000,4000,33.8
Argentina,americas,1891,3600000,4680,33.6
Argentina,americas,1892,3720000,4860,33.5
Argentina,americas,1893,3840000,5480,33.3
Argentina,americas,1894,3970000,5930,33.2
Argentina,americas,1895,4099999.9999999995,6300,33.9
Argentina,americas,1896,4240000,4960,34.6
Argentina,americas,1897,4380000,5220,35.3
Argentina,americas,1898,4530000,5960,36
Argentina,americas,1899,4690000,5050,36.6
Argentina,americas,1900,4860000,5060,37.2
Argentina,americas,1901,5040000,4770,37.8
Argentina,americas,1902,5230000,5260,38.4
Argentina,americas,1903,5430000,5610,38.9
Argentina,americas,1904,5640000,6110,39.5
Argentina,americas,1905,5860000,6180,40.3
Argentina,americas,1906,6080000,6080,41
Argentina,americas,1907,6310000,6420,41.8
Argentina,americas,1908,6540000,6500,42.5
Argentina,americas,1909,6760000,6710,43.3
Argentina,americas,1910,6960000,6580,43.8
Argentina,americas,1911,7160000,6860,44.3
Argentina,americas,1912,7350000,6670,44.9
Argentina,americas,1913,7540000,5800,45.4
Argentina,americas,1914,7740000,5700,45.9
Argentina,americas,1915,7940000,5430,46.7
Argentina,americas,1916,8150000,4900,47.5
Argentina,americas,1917,8359999.999999999,5710,41.5
Argentina,americas,1918,8590000,5810,49.1
Argentina,americas,1919,8830000,6100,49.9
Argentina,americas,1920,9080000,6100,50.3
Argentina,americas,1921,9350000,6390,50.8
Argentina,americas,1922,9630000,6850,51.3
Argentina,americas,1923,9910000,7120,51.7
Argentina,americas,1924,10200000,6890,52.2
Argentina,americas,1925,10500000,7020,52.5
Argentina,americas,1926,10800000,7300,52.9
Argentina,americas,1927,11200000,7540,53.2
Argentina,americas,1928,11500000,7670,53.5
Argentina,americas,1929,11700000,7170,53.9
Argentina,americas,1930,12000000,6520,53.9
Argentina,americas,1931,12200000,6190,53.9
Argentina,americas,1932,12500000,6360,53.8
Argentina,americas,1933,12700000,6750,53.8
Argentina,americas,1934,12900000,6940,53.8
Argentina,americas,1935,13100000,6870,54.8
Argentina,americas,1936,13400000,7250,55.7
Argentina,americas,1937,13600000,7150,56.7
Argentina,americas,1938,13800000,7290,57.6
Argentina,americas,1939,14100000,7310,58.5
Argentina,americas,1940,14400000,7560,59.1
Argentina,americas,1941,14600000,7530,59.7
Argentina,americas,1942,14900000,7350,60.3
Argentina,americas,1943,15200000,8040,60.8
Argentina,americas,1944,15500000,7650,61.4
Argentina,americas,1945,15800000,8200,61.3
Argentina,americas,1946,16100000.000000002,8940,61.1
Argentina,americas,1947,16399999.999999998,9230,61
Argentina,americas,1948,16700000,8870,60.9
Argentina,americas,1949,17000000,8760,60.8
Argentina,americas,1950,17400000,8910,61.1
Argentina,americas,1951,17700000,8290,61.6
Argentina,americas,1952,18100000,8560,62.2
Argentina,americas,1953,18400000,8750,62.6
Argentina,americas,1954,18800000,9200,63
Argentina,americas,1955,19100000,9280,63.4
Argentina,americas,1956,19500000,9590,63.7
Argentina,americas,1957,19800000,10000,63.9
Argentina,americas,1958,20100000,9210,64.1
Argentina,americas,1959,20500000,9770,64.2
Argentina,americas,1960,20800000,10300,64.3
Argentina,americas,1961,21200000,9980,64.4
Argentina,americas,1962,21500000,9590,64.5
Argentina,americas,1963,21800000,10400,64.6
Argentina,americas,1964,22200000,11200,64.7
Argentina,americas,1965,22500000,11100,64.8
Argentina,americas,1966,22800000,11300,64.9
Argentina,americas,1967,23200000,11600,65.1
Argentina,americas,1968,23500000,12400,65.3
Argentina,americas,1969,23900000,12900,65.6
Argentina,americas,1970,24300000,13300,65.8
Argentina,americas,1971,24700000,13400,66.2
Argentina,americas,1972,25100000,14000,66.6
Argentina,americas,1973,25500000,14700,67
Argentina,americas,1974,25900000,14300,67.5
Argentina,americas,1975,26300000,14000,68
Argentina,americas,1976,26700000,14600,68.4
Argentina,americas,1977,27100000,13800,69
Argentina,americas,1978,27500000,14500,69.6
Argentina,americas,1979,27900000,14500,70.1
Argentina,americas,1980,28300000,13400,70.4
Argentina,americas,1981,28800000,12800,70.8
Argentina,americas,1982,29300000,13000,70.8
Argentina,americas,1983,29700000,13100,71.2
Argentina,americas,1984,30200000,12100,71.5
Argentina,americas,1985,30700000,12800,71.8
Argentina,americas,1986,31200000,12900,72
Argentina,americas,1987,31700000,12500,72.1
Argentina,americas,1988,32100000,11500,72.3
Argentina,americas,1989,32600000,11400,72.4
Argentina,americas,1990,33100000,12200,72.6
Argentina,americas,1991,33500000,13000,72.6
Argentina,americas,1992,34000000,13900,72.9
Argentina,americas,1993,34400000,14500,73.3
Argentina,americas,1994,34800000,14000,73.3
Argentina,americas,1995,35200000,14600,73.3
Argentina,americas,1996,35700000,15600,73.5
Argentina,americas,1997,36100000,16000,73.5
Argentina,americas,1998,36500000,15300,73.6
Argentina,americas,1999,36900000,15000,74.2
Argentina,americas,2000,37300000,14200,74.3
Argentina,americas,2001,37700000,12500,74.2
Argentina,americas,2002,38100000,13400,74.3
Argentina,americas,2003,38500000,14500,74.9
Argentina,americas,2004,38900000,15600,75.3
Argentina,americas,2005,39300000,16700,75.4
Argentina,americas,2006,39700000,18000,75.1
Argentina,americas,2007,40100000,18600,75.5
Argentina,americas,2008,40500000,17300,75.6
Argentina,americas,2009,40900000,18900,75.8
Argentina,americas,2010,41300000,19800,75.9
Argentina,americas,2011,41800000,19400,76
Argentina,americas,2012,42200000,19600,76.1
Argentina,americas,2013,42600000,18900,76.4
Argentina,americas,2014,43100000,19200,76.5
Argentina,americas,2015,43500000,18600,76.5
Argentina,americas,2016,43900000,18900,76.7
Argentina,americas,2017,44400000,18300,76.8
